"po_id";"po_date";"vendor_id";"vendor_name";"vendor_location";"vendor_rating";"item_id";"item_name";"category";"qty_ordered";"qty_received";"unit_cost";"expected_delivery_date";"delivery_date";"lead_time_days";"on_time";"return_qty";"defect_flag";"invoice_amount";"grn_date";"invoice_status";"purchase_type"
"PO00122";"2024-11-19";"V048";"Vendor V_48";"Pune";3.8;"I0173";"Item_173";"Spare Parts";135;135;182.14;"2024-12-03";"2024-11-27";8;1;0;0;24588.9;"2024-11-28";"Posted";"Consignment"
"PO00123";"2023-08-28";"V031";"Vendor E_31";"Kolkata";4.02;"I0007";"Item_7";"Electronics";318;318;210.07;"2023-09-16";"2023-09-26";29;0;0;0;66802.26;"2023-09-28";"Posted";"Consignment"
"PO00124";"2023-03-06";"V041";"Vendor O_41";"Kolkata";2.81;"I0119";"Item_119";"Chemicals";466;466;85.12;"2023-03-18";"2023-03-21";15;0;0;0;39665.92;"2023-03-21";"Posted";"Regular"
"PO00125";"2025-08-26";"V003";"Vendor C_3";"Chennai";4.33;"I0078";"Item_78";"Packaging";253;237;1631.72;"2025-09-07";"2025-08-26";0;1;0;0;386717.64;"2025-08-26";"Pending";"Spot"
"PO00126";"2024-01-15";"V043";"Vendor Q_43";"Chennai";2.59;"I0191";"Item_191";"Raw Material";357;357;1736.11;"2024-01-31";"2024-01-26";11;1;0;0;619791.27;"2024-01-28";"Disputed";"Regular"
"PO00127";"2025-06-25";"V027";"Vendor A_27";"Chennai";3.0;"I0168";"Item_168";"Electronics";51;51;1400.69;"2025-07-04";"2025-07-06";11;0;0;0;71435.19;"2025-07-07";"Posted";"Consignment"
"PO00128";"2024-01-15";"V014";"Vendor N_14";"Delhi";3.03;"I0114";"Item_114";"Electronics";228;228;1070.1;"2024-01-26";"2024-01-26";11;1;0;0;243982.8;"2024-01-26";"Disputed";"Spot"
"PO00129";"2024-07-11";"V042";"Vendor P_42";"Lucknow";3.74;"I0092";"Item_92";"Spare Parts";32;32;486.0;"2024-07-20";"2024-07-25";14;0;0;0;15552.0;"2024-07-25";"Pending";"Regular"
"PO00130";"2024-11-09";"V014";"Vendor N_14";"Delhi";3.03;"I0165";"Item_165";"Electronics";328;328;1504.95;"2024-11-25";"2024-12-04";25;0;2;1;493623.6;"2024-12-04";"Posted";"Consignment"
"PO00131";"2023-07-30";"V005";"Vendor E_5";"Hyderabad";2.89;"I0196";"Item_196";"Packaging";284;270;1841.51;"2023-08-06";"2023-07-31";1;1;0;0;497207.7;"2023-07-31";"Pending";"Regular"
"PO00132";"2025-03-18";"V039";"Vendor M_39";"Delhi";4.21;"I0001";"Item_1";"Finished Goods";142;142;2189.39;"2025-03-30";"2025-03-26";8;1;0;0;310893.38;"2025-03-26";"Disputed";"Spot"
"PO00133";"2025-03-28";"V012";"Vendor L_12";"Mumbai";4.92;"I0029";"Item_29";"Electronics";339;339;818.47;"2025-04-08";"2025-04-17";20;0;0;0;277461.33;"2025-04-18";"Posted";"Consignment"
"PO00134";"2023-11-28";"V002";"Vendor B_2";"Mumbai";4.88;"I0045";"Item_45";"Electronics";136;88;1702.58;"2023-12-08";"2023-12-06";8;1;0;0;149827.04;"2023-12-06";"Disputed";"Regular"
"PO00135";"2024-05-02";"V029";"Vendor C_29";"Bengaluru";3.98;"I0200";"Item_200";"Packaging";186;186;1554.65;"2024-05-12";"2024-05-10";8;1;0;0;289164.9;"2024-05-12";"Posted";"Consignment"
"PO00136";"2023-02-14";"V047";"Vendor U_47";"Delhi";3.28;"I0169";"Item_169";"Electronics";267;267;1425.72;"2023-02-28";"2023-03-12";26;0;0;0;380667.24;"2023-03-12";"Posted";"Spot"
"PO00137";"2025-05-17";"V026";"Vendor Z_26";"Lucknow";4.46;"I0110";"Item_110";"Spare Parts";352;306;1397.35;"2025-05-26";"2025-06-01";15;0;0;0;427589.1;"2025-06-01";"Posted";"Spot"
"PO00138";"2024-09-14";"V010";"Vendor J_10";"Lucknow";4.27;"I0017";"Item_17";"Finished Goods";65;65;318.03;"2024-09-16";"2024-09-14";0;1;0;0;20671.95;"2024-09-16";"Disputed";"Spot"
"PO00139";"2024-01-26";"V039";"Vendor M_39";"Delhi";4.21;"I0136";"Item_136";"Raw Material";151;151;1308.55;"2024-02-10";"2024-02-05";10;1;0;0;197591.05;"2024-02-05";"Disputed";"Regular"
"PO00140";"2025-05-23";"V042";"Vendor P_42";"Lucknow";3.74;"I0167";"Item_167";"Spare Parts";450;450;658.09;"2025-06-05";"2025-06-04";12;1;0;0;296140.5;"2025-06-04";"Pending";"Spot"
"PO00141";"2025-06-28";"V015";"Vendor O_15";"Hyderabad";2.95;"I0106";"Item_106";"Electronics";174;174;474.56;"2025-07-15";"2025-07-16";18;0;0;0;82573.44;"2025-07-18";"Posted";"Spot"
"PO00142";"2024-03-13";"V021";"Vendor U_21";"Hyderabad";4.03;"I0171";"Item_171";"Spare Parts";131;131;1367.8;"2024-03-18";"2024-03-25";12;0;0;0;179181.8;"2024-03-26";"Posted";"Regular"
"PO00143";"2025-05-01";"V006";"Vendor F_6";"Bengaluru";2.89;"I0024";"Item_24";"Packaging";222;174;1456.07;"2025-05-17";"2025-05-24";23;0;0;0;253356.18;"2025-05-24";"Disputed";"Regular"
"PO00144";"2024-08-23";"V036";"Vendor J_36";"Delhi";4.52;"I0144";"Item_144";"Raw Material";169;169;1282.62;"2024-09-03";"2024-09-04";12;0;0;0;216762.78;"2024-09-06";"Pending";"Consignment"
"PO00145";"2023-02-22";"V019";"Vendor S_19";"Mumbai";3.58;"I0154";"Item_154";"Chemicals";160;160;1610.22;"2023-03-02";"2023-02-25";3;1;0;0;257635.2;"2023-02-25";"Posted";"Consignment"
"PO00146";"2024-05-08";"V015";"Vendor O_15";"Hyderabad";2.95;"I0028";"Item_28";"Electronics";180;180;168.87;"2024-05-22";"2024-05-19";11;1;0;0;30396.6;"2024-05-20";"Disputed";"Regular"
"PO00147";"2025-04-06";"V028";"Vendor B_28";"Mumbai";3.79;"I0144";"Item_144";"Raw Material";499;499;1369.86;"2025-04-16";"2025-04-21";15;0;0;0;683560.14;"2025-04-23";"Disputed";"Consignment"
"PO00148";"2023-01-27";"V039";"Vendor M_39";"Delhi";4.21;"I0169";"Item_169";"Electronics";425;425;1428.33;"2023-02-06";"2023-01-31";4;1;2;1;607040.25;"2023-02-02";"Pending";"Spot"
"PO00149";"2023-12-26";"V001";"Vendor A_1";"Delhi";3.44;"I0047";"Item_47";"Raw Material";446;403;1143.91;"2024-01-06";"2024-01-03";8;1;0;0;460995.73;"2024-01-03";"Disputed";"Consignment"
"PO00150";"2023-02-01";"V006";"Vendor F_6";"Bengaluru";2.89;"I0192";"Item_192";"Raw Material";272;245;2035.56;"2023-02-19";"2023-02-27";26;0;0;0;498712.2;"2023-02-27";"Pending";"Spot"
"PO00151";"2025-01-08";"V021";"Vendor U_21";"Hyderabad";4.03;"I0199";"Item_199";"Spare Parts";483;483;2039.76;"2025-01-13";"2025-01-15";7;0;0;0;985204.08;"2025-01-15";"Posted";"Regular"
"PO00152";"2025-02-11";"V040";"Vendor N_40";"Kolkata";3.6;"I0013";"Item_13";"Raw Material";346;317;1582.38;"2025-02-16";"2025-02-25";14;0;0;0;501614.46;"2025-02-26";"Disputed";"Spot"
"PO00153";"2024-02-29";"V018";"Vendor R_18";"Lucknow";3.81;"I0056";"Item_56";"Electronics";387;387;500.32;"2024-03-12";"2024-03-28";28;0;0;0;193623.84;"2024-03-28";"Pending";"Consignment"
"PO00154";"2024-11-25";"V038";"Vendor L_38";"Pune";2.74;"I0125";"Item_125";"Chemicals";270;270;1337.15;"2024-12-10";"2024-12-14";19;0;3;1;361030.5;"2024-12-16";"Posted";"Regular"
"PO00155";"2023-07-29";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0055";"Item_55";"Chemicals";393;376;1923.2;"2023-08-12";"2023-08-15";17;0;0;0;723123.2;"2023-08-15";"Posted";"Spot"
"PO00156";"2025-02-03";"V028";"Vendor B_28";"Mumbai";3.79;"I0045";"Item_45";"Electronics";67;67;1383.25;"2025-02-22";"2025-03-02";27;0;0;0;92677.75;"2025-03-04";"Disputed";"Consignment"
"PO00157";"2025-04-05";"V023";"Vendor W_23";"Pune";3.23;"I0019";"Item_19";"Electronics";204;204;154.76;"2025-04-19";"2025-04-20";15;0;0;0;31571.04;"2025-04-20";"Pending";"Regular"
"PO00158";"2025-06-01";"V021";"Vendor U_21";"Hyderabad";4.03;"I0148";"Item_148";"Raw Material";220;220;2024.45;"2025-06-08";"2025-06-07";6;1;0;0;445379.0;"2025-06-08";"Pending";"Regular"
"PO00159";"2024-02-19";"V002";"Vendor B_2";"Mumbai";4.88;"I0084";"Item_84";"Raw Material";88;88;781.03;"2024-03-09";"2024-03-12";22;0;0;0;68730.64;"2024-03-14";"Pending";"Regular"
"PO00160";"2024-03-23";"V007";"Vendor G_7";"Delhi";2.65;"I0063";"Item_63";"Spare Parts";224;224;1803.74;"2024-04-06";"2024-04-03";11;1;0;0;404037.76;"2024-04-04";"Pending";"Consignment"
"PO00161";"2023-12-14";"V015";"Vendor O_15";"Hyderabad";2.95;"I0086";"Item_86";"Electronics";399;366;712.51;"2023-12-31";"2023-12-17";3;1;0;0;260778.66;"2023-12-19";"Disputed";"Regular"
"PO00162";"2025-07-16";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0090";"Item_90";"Chemicals";180;180;2188.69;"2025-07-25";"2025-07-17";1;1;0;0;393964.2;"2025-07-17";"Posted";"Regular"
"PO00163";"2023-05-30";"V017";"Vendor Q_17";"Ahmedabad";3.26;"I0051";"Item_51";"Spare Parts";89;89;77.71;"2023-06-06";"2023-06-04";5;1;0;0;6916.19;"2023-06-06";"Posted";"Regular"
"PO00164";"2025-03-02";"V041";"Vendor O_41";"Kolkata";2.81;"I0127";"Item_127";"Packaging";238;238;1365.21;"2025-03-15";"2025-03-13";11;1;0;0;324919.98;"2025-03-14";"Disputed";"Consignment"
"PO00165";"2024-10-20";"V041";"Vendor O_41";"Kolkata";2.81;"I0160";"Item_160";"Packaging";166;166;329.85;"2024-11-06";"2024-11-05";16;1;0;0;54755.1;"2024-11-05";"Pending";"Regular"
"PO00166";"2024-04-25";"V029";"Vendor C_29";"Bengaluru";3.98;"I0162";"Item_162";"Electronics";156;156;1329.62;"2024-05-14";"2024-05-21";26;0;0;0;207420.72;"2024-05-22";"Disputed";"Regular"
"PO00167";"2023-11-14";"V030";"Vendor D_30";"Pune";2.62;"I0116";"Item_116";"Finished Goods";20;10;1427.98;"2023-11-25";"2023-11-28";14;0;0;0;14279.8;"2023-11-28";"Disputed";"Consignment"
"PO00168";"2024-06-03";"V025";"Vendor Y_25";"Jaipur";3.64;"I0119";"Item_119";"Chemicals";298;298;103.75;"2024-06-14";"2024-06-07";4;1;0;0;30917.5;"2024-06-07";"Pending";"Consignment"
"PO00169";"2024-10-29";"V013";"Vendor M_13";"Mumbai";4.58;"I0083";"Item_83";"Raw Material";310;310;217.61;"2024-11-08";"2024-11-09";11;0;0;0;67459.1;"2024-11-09";"Pending";"Regular"
"PO00170";"2025-04-10";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0183";"Item_183";"Chemicals";44;44;1191.18;"2025-04-24";"2025-04-24";14;1;0;0;52411.92;"2025-04-24";"Disputed";"Spot"
"PO00171";"2024-03-25";"V034";"Vendor H_34";"Hyderabad";4.87;"I0134";"Item_134";"Finished Goods";313;313;1603.1;"2024-04-03";"2024-04-04";10;0;0;0;501770.3;"2024-04-05";"Pending";"Spot"
"PO00172";"2025-03-04";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0174";"Item_174";"Raw Material";307;266;672.92;"2025-03-18";"2025-03-15";11;1;0;0;178996.72;"2025-03-15";"Pending";"Regular"
"PO00173";"2024-07-25";"V044";"Vendor R_44";"Mumbai";4.77;"I0099";"Item_99";"Raw Material";146;146;114.63;"2024-08-09";"2024-07-25";0;1;0;0;16735.98;"2024-07-27";"Posted";"Spot"
"PO00174";"2023-03-25";"V038";"Vendor L_38";"Pune";2.74;"I0170";"Item_170";"Finished Goods";73;73;1669.74;"2023-04-13";"2023-04-01";7;1;0;0;121891.02;"2023-04-03";"Disputed";"Consignment"
"PO00175";"2024-02-06";"V009";"Vendor I_9";"Delhi";4.0;"I0153";"Item_153";"Spare Parts";363;363;297.34;"2024-02-18";"2024-02-16";10;1;0;0;107934.42;"2024-02-17";"Disputed";"Spot"
"PO00176";"2025-04-12";"V009";"Vendor I_9";"Delhi";4.0;"I0172";"Item_172";"Chemicals";360;360;1293.63;"2025-04-18";"2025-04-13";1;1;0;0;465706.8;"2025-04-15";"Disputed";"Regular"
"PO00177";"2024-10-23";"V043";"Vendor Q_43";"Chennai";2.59;"I0109";"Item_109";"Finished Goods";261;261;503.76;"2024-11-05";"2024-11-05";13;1;0;0;131481.36;"2024-11-05";"Posted";"Spot"
"PO00178";"2025-08-28";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0125";"Item_125";"Chemicals";99;99;1160.42;"2025-09-15";"2025-09-23";26;0;0;0;114881.58;"2025-09-23";"Pending";"Regular"
"PO00179";"2024-06-03";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0139";"Item_139";"Finished Goods";428;428;913.05;"2024-06-14";"2024-06-10";7;1;0;0;390785.4;"2024-06-12";"Pending";"Consignment"
"PO00180";"2023-05-15";"V039";"Vendor M_39";"Delhi";4.21;"I0097";"Item_97";"Finished Goods";79;79;1286.1;"2023-05-24";"2023-05-27";12;0;0;0;101601.9;"2023-05-29";"Posted";"Consignment"
"PO00181";"2024-03-24";"V003";"Vendor C_3";"Chennai";4.33;"I0106";"Item_106";"Electronics";187;187;514.22;"2024-04-02";"2024-04-01";8;1;0;0;96159.14;"2024-04-02";"Disputed";"Spot"
"PO00182";"2025-02-09";"V048";"Vendor V_48";"Pune";3.8;"I0115";"Item_115";"Electronics";120;120;175.07;"2025-02-24";"2025-02-27";18;0;0;0;21008.4;"2025-02-28";"Posted";"Spot"
"PO00183";"2024-11-25";"V037";"Vendor K_37";"Delhi";3.26;"I0113";"Item_113";"Raw Material";237;237;1396.61;"2024-12-15";"2024-12-09";14;1;0;0;330996.57;"2024-12-11";"Disputed";"Spot"
"PO00184";"2023-06-15";"V013";"Vendor M_13";"Mumbai";4.58;"I0155";"Item_155";"Packaging";71;71;1109.1;"2023-06-27";"2023-06-25";10;1;0;0;78746.1;"2023-06-26";"Pending";"Consignment"
"PO00185";"2025-08-14";"V007";"Vendor G_7";"Delhi";2.65;"I0183";"Item_183";"Chemicals";434;434;988.85;"2025-08-22";"2025-09-02";19;0;0;0;429160.9;"2025-09-02";"Posted";"Spot"
"PO00186";"2024-04-05";"V033";"Vendor G_33";"Bengaluru";2.66;"I0038";"Item_38";"Spare Parts";426;426;1429.38;"2024-04-18";"2024-04-24";19;0;0;0;608915.88;"2024-04-24";"Pending";"Spot"
"PO00187";"2025-08-10";"V002";"Vendor B_2";"Mumbai";4.88;"I0107";"Item_107";"Finished Goods";28;28;1250.29;"2025-08-24";"2025-08-13";3;1;0;0;35008.12;"2025-08-14";"Posted";"Spot"
"PO00188";"2023-08-18";"V002";"Vendor B_2";"Mumbai";4.88;"I0082";"Item_82";"Raw Material";477;431;420.54;"2023-08-22";"2023-09-02";15;0;0;0;181252.74;"2023-09-02";"Posted";"Regular"
"PO00189";"2023-10-21";"V031";"Vendor E_31";"Kolkata";4.02;"I0179";"Item_179";"Raw Material";426;426;1813.04;"2023-10-25";"2023-10-22";1;1;0;0;772355.04;"2023-10-23";"Disputed";"Regular"
"PO00190";"2025-07-16";"V006";"Vendor F_6";"Bengaluru";2.89;"I0005";"Item_5";"Chemicals";132;122;1361.24;"2025-07-28";"2025-07-30";14;0;0;0;166071.28;"2025-08-01";"Disputed";"Consignment"
"PO00191";"2024-03-09";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0199";"Item_199";"Spare Parts";148;148;2140.68;"2024-03-22";"2024-03-22";13;1;0;0;316820.64;"2024-03-22";"Pending";"Consignment"
"PO00192";"2025-03-23";"V040";"Vendor N_40";"Kolkata";3.6;"I0118";"Item_118";"Packaging";33;1;415.46;"2025-04-03";"2025-04-03";11;1;0;0;415.46;"2025-04-03";"Disputed";"Consignment"
"PO00193";"2024-08-11";"V016";"Vendor P_16";"Hyderabad";2.96;"I0184";"Item_184";"Packaging";74;74;921.4;"2024-09-02";"2024-09-06";26;0;2;1;68183.6;"2024-09-06";"Disputed";"Spot"
"PO00194";"2023-07-11";"V043";"Vendor Q_43";"Chennai";2.59;"I0172";"Item_172";"Chemicals";44;44;1058.06;"2023-07-26";"2023-07-25";14;1;0;0;46554.64;"2023-07-27";"Disputed";"Consignment"
"PO00195";"2025-03-16";"V033";"Vendor G_33";"Bengaluru";2.66;"I0142";"Item_142";"Packaging";11;11;2056.38;"2025-03-25";"2025-03-26";10;0;0;0;22620.18;"2025-03-28";"Pending";"Spot"
"PO00196";"2023-09-17";"V048";"Vendor V_48";"Pune";3.8;"I0005";"Item_5";"Chemicals";183;183;1117.86;"2023-09-30";"2023-09-24";7;1;0;0;204568.38;"2023-09-26";"Disputed";"Consignment"
"PO00197";"2023-04-17";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0149";"Item_149";"Chemicals";377;377;1654.96;"2023-05-09";"2023-05-13";26;0;0;0;623919.92;"2023-05-14";"Disputed";"Spot"
"PO00198";"2025-04-13";"V042";"Vendor P_42";"Lucknow";3.74;"I0045";"Item_45";"Electronics";426;426;1696.98;"2025-04-26";"2025-05-02";19;0;0;0;722913.48;"2025-05-04";"Pending";"Consignment"
"PO00199";"2023-07-06";"V009";"Vendor I_9";"Delhi";4.0;"I0017";"Item_17";"Finished Goods";367;367;299.2;"2023-07-13";"2023-07-16";10;0;0;0;109806.4;"2023-07-17";"Posted";"Regular"
"PO00200";"2025-03-21";"V013";"Vendor M_13";"Mumbai";4.58;"I0011";"Item_11";"Packaging";162;162;880.87;"2025-03-23";"2025-03-21";0;1;0;0;142700.94;"2025-03-23";"Pending";"Spot"
"PO00201";"2023-02-07";"V049";"Vendor W_49";"Delhi";3.87;"I0166";"Item_166";"Finished Goods";98;98;484.87;"2023-02-17";"2023-02-18";11;0;0;0;47517.26;"2023-02-18";"Disputed";"Spot"
"PO00202";"2023-10-07";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0095";"Item_95";"Spare Parts";224;224;594.68;"2023-10-14";"2023-10-07";0;1;0;0;133208.32;"2023-10-08";"Pending";"Regular"
"PO00203";"2024-05-23";"V045";"Vendor S_45";"Jaipur";3.15;"I0128";"Item_128";"Finished Goods";189;189;730.18;"2024-06-11";"2024-06-06";14;1;0;0;138004.02;"2024-06-06";"Disputed";"Spot"
"PO00204";"2023-03-22";"V028";"Vendor B_28";"Mumbai";3.79;"I0155";"Item_155";"Packaging";422;422;1142.73;"2023-03-30";"2023-04-15";24;0;0;0;482232.06;"2023-04-15";"Posted";"Spot"
"PO00205";"2024-11-07";"V019";"Vendor S_19";"Mumbai";3.58;"I0079";"Item_79";"Packaging";229;229;25.0;"2024-11-20";"2024-11-21";14;0;0;0;5725.0;"2024-11-23";"Pending";"Spot"
"PO00206";"2024-04-02";"V003";"Vendor C_3";"Chennai";4.33;"I0187";"Item_187";"Electronics";446;446;520.1;"2024-04-10";"2024-04-11";9;0;0;0;231964.6;"2024-04-12";"Pending";"Consignment"
"PO00207";"2025-03-21";"V004";"Vendor D_4";"Hyderabad";4.0;"I0020";"Item_20";"Finished Goods";344;344;1971.76;"2025-03-25";"2025-03-31";10;0;0;0;678285.44;"2025-04-02";"Disputed";"Regular"
"PO00208";"2023-02-01";"V010";"Vendor J_10";"Lucknow";4.27;"I0156";"Item_156";"Finished Goods";348;348;30.6;"2023-02-11";"2023-02-22";21;0;0;0;10648.8;"2023-02-22";"Posted";"Consignment"
"PO00209";"2024-01-11";"V024";"Vendor X_24";"Hyderabad";3.42;"I0099";"Item_99";"Raw Material";487;487;118.8;"2024-01-17";"2024-01-15";4;1;0;0;57855.6;"2024-01-17";"Pending";"Spot"
"PO00210";"2024-01-16";"V029";"Vendor C_29";"Bengaluru";3.98;"I0196";"Item_196";"Packaging";40;40;2035.16;"2024-01-30";"2024-02-05";20;0;0;0;81406.4;"2024-02-06";"Pending";"Consignment"
"PO00211";"2023-10-13";"V016";"Vendor P_16";"Hyderabad";2.96;"I0030";"Item_30";"Raw Material";14;14;224.13;"2023-10-20";"2023-10-27";14;0;0;0;3137.82;"2023-10-28";"Disputed";"Regular"
"PO00212";"2023-09-26";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0067";"Item_67";"Packaging";361;361;1412.13;"2023-10-10";"2023-10-14";18;0;0;0;509778.93;"2023-10-15";"Disputed";"Spot"
"PO00213";"2023-07-24";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0035";"Item_35";"Electronics";437;425;569.45;"2023-08-07";"2023-08-08";15;0;0;0;242016.25;"2023-08-09";"Posted";"Consignment"
"PO00214";"2025-05-15";"V021";"Vendor U_21";"Hyderabad";4.03;"I0171";"Item_171";"Spare Parts";178;178;1410.52;"2025-05-28";"2025-06-03";19;0;0;0;251072.56;"2025-06-04";"Pending";"Regular"
"PO00215";"2024-12-29";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0180";"Item_180";"Chemicals";327;327;1338.99;"2025-01-07";"2025-01-11";13;0;0;0;437849.73;"2025-01-11";"Posted";"Regular"
"PO00216";"2025-03-22";"V009";"Vendor I_9";"Delhi";4.0;"I0061";"Item_61";"Spare Parts";405;405;584.75;"2025-04-04";"2025-04-05";14;0;0;0;236823.75;"2025-04-07";"Pending";"Spot"
"PO00217";"2025-04-02";"V036";"Vendor J_36";"Delhi";4.52;"I0034";"Item_34";"Chemicals";314;314;123.4;"2025-04-15";"2025-04-16";14;0;0;0;38747.6;"2025-04-17";"Disputed";"Consignment"
"PO00218";"2024-05-05";"V034";"Vendor H_34";"Hyderabad";4.87;"I0106";"Item_106";"Electronics";394;394;422.94;"2024-05-10";"2024-05-16";11;0;0;0;166638.36;"2024-05-16";"Pending";"Consignment"
"PO00219";"2023-03-17";"V029";"Vendor C_29";"Bengaluru";3.98;"I0120";"Item_120";"Raw Material";349;349;1336.86;"2023-04-02";"2023-04-02";16;1;0;0;466564.14;"2023-04-04";"Disputed";"Consignment"
"PO00220";"2023-07-06";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0034";"Item_34";"Chemicals";222;222;150.59;"2023-07-24";"2023-07-21";15;1;0;0;33430.98;"2023-07-21";"Disputed";"Regular"
"PO00221";"2023-11-08";"V011";"Vendor K_11";"Pune";2.55;"I0042";"Item_42";"Electronics";166;166;1230.83;"2023-11-17";"2023-11-20";12;0;0;0;204317.78;"2023-11-22";"Pending";"Regular"
"PO00222";"2023-09-14";"V013";"Vendor M_13";"Mumbai";4.58;"I0163";"Item_163";"Electronics";490;490;1158.58;"2023-09-25";"2023-09-22";8;1;0;0;567704.2;"2023-09-23";"Disputed";"Consignment"
"PO00223";"2023-04-06";"V033";"Vendor G_33";"Bengaluru";2.66;"I0165";"Item_165";"Electronics";87;87;1358.68;"2023-04-20";"2023-04-21";15;0;0;0;118205.16;"2023-04-21";"Disputed";"Consignment"
"PO00224";"2025-01-07";"V039";"Vendor M_39";"Delhi";4.21;"I0087";"Item_87";"Packaging";432;432;984.63;"2025-01-24";"2025-01-25";18;0;0;0;425360.16;"2025-01-25";"Posted";"Regular"
"PO00225";"2025-08-29";"V042";"Vendor P_42";"Lucknow";3.74;"I0198";"Item_198";"Electronics";296;296;1828.5;"2025-09-13";"2025-09-15";17;0;0;0;541236.0;"2025-09-17";"Pending";"Consignment"
"PO00226";"2024-10-16";"V002";"Vendor B_2";"Mumbai";4.88;"I0128";"Item_128";"Finished Goods";456;456;806.7;"2024-10-25";"2024-10-31";15;0;0;0;367855.2;"2024-11-01";"Pending";"Regular"
"PO00227";"2025-04-04";"V044";"Vendor R_44";"Mumbai";4.77;"I0104";"Item_104";"Chemicals";153;153;1113.62;"2025-04-18";"2025-04-14";10;1;0;0;170383.86;"2025-04-14";"Pending";"Spot"
"PO00228";"2024-05-10";"V030";"Vendor D_30";"Pune";2.62;"I0053";"Item_53";"Raw Material";175;175;616.87;"2024-06-03";"2024-06-01";22;1;0;0;107952.25;"2024-06-03";"Pending";"Consignment"
"PO00229";"2025-05-31";"V023";"Vendor W_23";"Pune";3.23;"I0103";"Item_103";"Electronics";67;67;331.78;"2025-06-06";"2025-05-31";0;1;0;0;22229.26;"2025-05-31";"Pending";"Regular"
"PO00230";"2024-04-22";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0069";"Item_69";"Chemicals";231;231;1913.5;"2024-04-30";"2024-04-28";6;1;0;0;442018.5;"2024-04-29";"Pending";"Consignment"
"PO00231";"2024-03-04";"V016";"Vendor P_16";"Hyderabad";2.96;"I0041";"Item_41";"Electronics";417;417;237.17;"2024-03-14";"2024-03-08";4;1;0;0;98899.89;"2024-03-09";"Posted";"Regular"
"PO00232";"2024-05-25";"V033";"Vendor G_33";"Bengaluru";2.66;"I0120";"Item_120";"Raw Material";256;256;1091.11;"2024-06-08";"2024-06-09";15;0;0;0;279324.16;"2024-06-09";"Pending";"Consignment"
"PO00233";"2024-04-13";"V016";"Vendor P_16";"Hyderabad";2.96;"I0056";"Item_56";"Electronics";299;299;488.53;"2024-04-23";"2024-04-27";14;0;3;1;146070.47;"2024-04-29";"Disputed";"Consignment"
"PO00234";"2024-04-26";"V019";"Vendor S_19";"Mumbai";3.58;"I0138";"Item_138";"Finished Goods";5;5;1265.34;"2024-05-12";"2024-05-11";15;1;0;0;6326.7;"2024-05-12";"Disputed";"Spot"
"PO00235";"2025-02-21";"V026";"Vendor Z_26";"Lucknow";4.46;"I0094";"Item_94";"Chemicals";24;24;689.97;"2025-03-12";"2025-03-08";15;1;0;0;16559.28;"2025-03-08";"Pending";"Consignment"
"PO00236";"2023-10-23";"V005";"Vendor E_5";"Hyderabad";2.89;"I0099";"Item_99";"Raw Material";259;259;101.21;"2023-11-07";"2023-11-10";18;0;0;0;26213.39;"2023-11-12";"Disputed";"Consignment"
"PO00237";"2023-05-02";"V009";"Vendor I_9";"Delhi";4.0;"I0025";"Item_25";"Electronics";202;202;1462.44;"2023-05-07";"2023-05-07";5;1;0;0;295412.88;"2023-05-09";"Pending";"Regular"
"PO00238";"2023-07-23";"V039";"Vendor M_39";"Delhi";4.21;"I0131";"Item_131";"Chemicals";206;206;621.89;"2023-07-31";"2023-07-28";5;1;0;0;128109.34;"2023-07-28";"Disputed";"Spot"
"PO00239";"2025-04-03";"V031";"Vendor E_31";"Kolkata";4.02;"I0133";"Item_133";"Chemicals";234;234;2005.32;"2025-04-12";"2025-04-11";8;1;0;0;469244.88;"2025-04-11";"Pending";"Consignment"
"PO00240";"2023-11-23";"V011";"Vendor K_11";"Pune";2.55;"I0101";"Item_101";"Electronics";316;316;2073.22;"2023-12-14";"2023-12-11";18;1;0;0;655137.52;"2023-12-12";"Disputed";"Consignment"
"PO00241";"2024-06-29";"V032";"Vendor F_32";"Chennai";2.93;"I0182";"Item_182";"Packaging";289;289;1069.66;"2024-07-14";"2024-07-12";13;1;0;0;309131.74;"2024-07-13";"Pending";"Consignment"
"PO00242";"2023-04-23";"V027";"Vendor A_27";"Chennai";3.0;"I0150";"Item_150";"Packaging";158;158;1432.83;"2023-05-08";"2023-04-29";6;1;0;0;226387.14;"2023-05-01";"Disputed";"Regular"
"PO00243";"2024-09-03";"V031";"Vendor E_31";"Kolkata";4.02;"I0068";"Item_68";"Electronics";496;496;391.9;"2024-09-11";"2024-09-12";9;0;0;0;194382.4;"2024-09-14";"Disputed";"Regular"
